slice_name,method,phi_dim,arch,z_dim,z_s_fraction,x_dim,s_dim,alpha,delta,n,learner,y_type,finetune,trial_seed,dgp_seed,encoder_key,epochs_run,lambda_loss_s,num_observational,cate_regressor,error,diag_r2_phi_s,diag_r2_phi_s_x,diag_r2_gap,diag_r2_xs_resid_mean,diag_r2_xs_resid_max,mse,pehe,pehe_norm,spearman_rho,pearson_r,abs_regret,norm_regret,auuc,topk_10_value,topk_10_norm,policy_value_10,policy_norm_10,topk_20_value,topk_20_norm,policy_value_20,policy_norm_20,topk_50_value,topk_50_norm,policy_value_50,policy_norm_50,source_file,array_task_id,run_seed,run_timestamp
m_sweep_dml,encoder_pred,2,medium,10,0.5,1000,10,0.0,0.0,50,dml_learner,h_y,frozen,1000,42,3356a275aedef3e46db673b063473136,20,2.0,10000,histgbr,,,,,,,218.5970604708137,14.785028253974142,1.732826073364571,-0.0220408163265306,-0.0230367524634407,3.482920608520508,0.8329047564171201,0.2064766434645486,-1.6990009546279907,-0.1068921519033215,-1.6990009546279907,-0.2024254674365999,-0.0525982864201068,-0.0037939654575991,-0.0525982864201068,-0.1043920051692696,1.3974695205688477,0.16718187733221,1.3974695205688477,0.0189737706076899,m_sweep_dml_20260903_sensitivities_dml/task0_seed1000/results.parquet,0,1000,
m_sweep_dml,encoder_pred,2,medium,10,0.5,1000,10,0.0,0.0,50,dml_learner,true_y,frozen,1000,42,3356a275aedef3e46db673b063473136,20,2.0,10000,histgbr,,,,,,,256.869605947664,16.027152147142797,1.8784047379067377,-0.0202160864345738,-0.0230047751492072,3.4831685352325437,0.8329640455485441,0.207998996104339,-1.6990009546279907,-0.1068921519033215,-1.6990009546279907,-0.2024254674365999,-0.0525982864201068,-0.0037939654575991,-0.0525982864201068,-0.1043920051692696,1.3974692821502686,0.1671818488097521,1.3974692821502686,0.0189737370093823,m_sweep_dml_20260903_sensitivities_dml/task0_seed1000/results.parquet,0,1000,
m_sweep_dml,mi_mine_cond,2,medium,10,0.5,1000,10,0.0,0.0,50,dml_learner,h_y,frozen,1000,42,664c7688e7d3d8d4de5aaf47c8ac1e6a,17,2.0,10000,histgbr,,,,,,,137.45211273371362,11.723997301846907,1.374068947297105,-0.2572388955582233,-0.3369464848172019,4.5550441694259645,1.0892921145327386,-0.0036019341674927,-7.790479183197021,-0.4901357365230529,-7.790479183197021,-0.6187459242995987,-4.85726261138916,-0.3503590671929885,-4.85726261138916,-0.4856891047715346,-1.605552315711975,-0.1920752090439466,-1.605552315711975,-0.4042166178304067,m_sweep_dml_20260903_sensitivities_dml/task0_seed1000/results.parquet,0,1000,
m_sweep_dml,mi_mine_cond,2,medium,10,0.5,1000,10,0.0,0.0,50,dml_learner,true_y,frozen,1000,42,664c7688e7d3d8d4de5aaf47c8ac1e6a,17,2.0,10000,histgbr,,,,,,,138.5480870742865,11.770645142654098,1.379536139745326,-0.2618487394957983,-0.3474249501349198,4.589237537384033,1.0974691079274557,-0.0097246112518884,-7.790479183197021,-0.4901357365230529,-7.790479183197021,-0.6187459242995987,-4.85726261138916,-0.3503590671929885,-4.85726261138916,-0.4856891047715346,-1.605552315711975,-0.1920752090439466,-1.605552315711975,-0.4042166178304067,m_sweep_dml_20260903_sensitivities_dml/task0_seed1000/results.parquet,0,1000,
m_sweep_dml,mi_infonce_cond,2,medium,10,0.5,1000,10,0.0,0.0,50,dml_learner,h_y,frozen,1000,42,d0bf1d14c3cabb4adf4719a05145d0ad,26,2.0,10000,histgbr,,,,,,,197.8077243920704,14.06441340376734,1.6483690009909415,-0.4263625450180072,-0.4417770457755363,4.921152206063271,1.1768430981330442,-0.130621937714843,-6.780587673187256,-0.4265987053049186,-6.780587673187256,-0.5497251580662939,-4.622561454772949,-0.3334298449375639,-4.622561454772949,-0.4670632728219457,-1.777654767036438,-0.2126641453194133,-1.777654767036438,-0.428469556103193,m_sweep_dml_20260903_sensitivities_dml/task0_seed1000/results.parquet,0,1000,
m_sweep_dml,mi_infonce_cond,2,medium,10,0.5,1000,10,0.0,0.0,50,dml_learner,true_y,frozen,1000,42,d0bf1d14c3cabb4adf4719a05145d0ad,26,2.0,10000,histgbr,,,,,,,194.37613586494624,13.94188422936248,1.6340084096880805,-0.41906362545018,-0.4311388427976814,4.921152206063271,1.1768430981330442,-0.1230223260458682,-6.780587673187256,-0.4265987053049186,-6.780587673187256,-0.5497251580662939,-4.622561454772949,-0.3334298449375639,-4.622561454772949,-0.4670632728219457,-1.7776545286178589,-0.2126641167969553,-1.7776545286178589,-0.4284695225048855,m_sweep_dml_20260903_sensitivities_dml/task0_seed1000/results.parquet,0,1000,
m_sweep_dml,autoencoder,2,medium,10,0.5,1000,10,0.0,0.0,50,dml_learner,h_y,frozen,1000,42,2b7a407f6652e18c1d305e3b3d486df6,35,2.0,10000,histgbr,,,,,,,112.2040458600021,10.59264111824818,1.2414724138630109,0.1903001200480192,0.1967599204410887,3.178504770994186,0.7601068297620884,0.3744485247245786,10.519877433776855,0.6618550352149838,10.519877433776855,0.6326705211128206,5.3176188468933105,0.3835650093361047,5.3176188468933105,0.321787240387075,3.170499563217163,0.3792927582734238,3.170499563217163,0.268831851356787,m_sweep_dml_20260903_sensitivities_dml/task0_seed1000/results.parquet,0,1000,
m_sweep_dml,autoencoder,2,medium,10,0.5,1000,10,0.0,0.0,50,dml_learner,true_y,frozen,1000,42,2b7a407f6652e18c1d305e3b3d486df6,35,2.0,10000,histgbr,,,,,,,116.5995420480248,10.798126784217011,1.265555622469512,0.1868427370948379,0.1956834343226787,3.042527297735214,0.7275892110814004,0.3723552244805918,10.519877433776855,0.6618550352149838,10.519877433776855,0.6326705211128206,5.0771355628967285,0.3662187166199173,5.0771355628967285,0.3027025400857038,2.7812600135803223,0.3327273071616583,2.7812600135803223,0.2139796241048235,m_sweep_dml_20260903_sensitivities_dml/task0_seed1000/results.parquet,0,1000,
m_sweep_dml,pca,2,medium,10,0.5,1000,10,0.0,0.0,50,dml_learner,h_y,frozen,1000,42,cf328e55719e102e1d18dae506607236,0,2.0,10000,histgbr,,,,,,,199.264623797741,14.116112205481402,1.6544281731503014,0.1384393757503001,0.1021581504501408,2.96710874736309,0.7095536379553998,0.3098545521623349,4.323187828063965,0.2719921073412155,4.323187828063965,0.2091594207054868,1.707983374595642,0.1231984987802254,1.707983374595642,0.035327366581548,2.7506957054138184,0.3290708421415437,2.7506957054138184,0.2096724554758589,m_sweep_dml_20260903_sensitivities_dml/task0_seed1000/results.parquet,0,1000,
m_sweep_dml,pca,2,medium,10,0.5,1000,10,0.0,0.0,50,dml_learner,true_y,frozen,1000,42,cf328e55719e102e1d18dae506607236,0,2.0,10000,histgbr,,,,,,,202.1514776893096,14.217998371406209,1.666369374871184,0.1408403361344538,0.1008558447085227,2.96710874736309,0.7095536379553998,0.311907040198058,4.323187828063965,0.2719921073412155,4.323187828063965,0.2091594207054868,1.707983374595642,0.1231984987802254,1.707983374595642,0.035327366581548,2.7506957054138184,0.3290708421415437,2.7506957054138184,0.2096724554758589,m_sweep_dml_20260903_sensitivities_dml/task0_seed1000/results.parquet,0,1000,
m_sweep_dml,pls,2,medium,10,0.5,1000,10,0.0,0.0,50,dml_learner,h_y,frozen,1000,42,31dca0e5312272aabedd802e4d9e2c75,0,2.0,10000,histgbr,,,,,,,162.9534481253046,12.76532209250141,1.4961136750508042,-0.5866506602641056,-0.5482053810514579,5.760669705867767,1.3776051014276296,-0.2538808948864768,-6.104414939880371,-0.3840574940568358,-6.104414939880371,-0.503512312729612,-5.891842842102051,-0.424984343520226,-5.891842842102051,-0.567793163368637,-3.2847530841827393,-0.3929611194403026,-3.2847530841827393,-0.6408521350582077,m_sweep_dml_20260903_sensitivities_dml/task0_seed1000/results.parquet,0,1000,
m_sweep_dml,pls,2,medium,10,0.5,1000,10,0.0,0.0,50,dml_learner,true_y,frozen,1000,42,31dca0e5312272aabedd802e4d9e2c75,0,2.0,10000,histgbr,,,,,,,160.66510224435845,12.67537385027986,1.4855716147518716,-0.5922208883553421,-0.5517282944822722,5.8132455539703365,1.3901780764906173,-0.2590661369927632,-4.5913286209106445,-0.2888621074918158,-4.5913286209106445,-0.400100831320672,-5.891842842102051,-0.424984343520226,-5.891842842102051,-0.567793163368637,-3.2847533226013184,-0.3929611479627606,-3.2847533226013184,-0.6408521686565152,m_sweep_dml_20260903_sensitivities_dml/task0_seed1000/results.parquet,0,1000,
m_sweep_dml,ica,2,medium,10,0.5,1000,10,0.0,0.0,50,dml_learner,h_y,frozen,1000,42,629f6c80aa36242a16d77c22a3ff24ed,0,2.0,10000,histgbr,,,,,,,180.3422452432549,13.429156535064102,1.5739160039141846,0.1400720288115246,0.1012058368033613,2.9060597389936444,0.694954393481935,0.3110420405088184,4.323187828063965,0.2719921073412155,4.323187828063965,0.2091594207054868,1.707983374595642,0.1231984987802254,1.707983374595642,0.035327366581548,2.7506957054138184,0.3290708421415437,2.7506957054138184,0.2096724554758589,m_sweep_dml_20260903_sensitivities_dml/task0_seed1000/results.parquet,0,1000,
m_sweep_dml,ica,2,medium,10,0.5,1000,10,0.0,0.0,50,dml_learner,true_y,frozen,1000,42,629f6c80aa36242a16d77c22a3ff24ed,0,2.0,10000,histgbr,,,,,,,184.1292565574101,13.569423589725911,1.5903554996917262,0.141032412965186,0.0999755502449395,2.96710874736309,0.7095536379553998,0.3122402859474129,4.323187828063965,0.2719921073412155,4.323187828063965,0.2091594207054868,1.707983374595642,0.1231984987802254,1.707983374595642,0.035327366581548,2.7506957054138184,0.3290708421415437,2.7506957054138184,0.2096724554758589,m_sweep_dml_20260903_sensitivities_dml/task0_seed1000/results.parquet,0,1000,
m_sweep_dml,raw_x,2,medium,10,0.5,1000,10,0.0,0.0,50,dml_learner,h_y,frozen,1000,42,0f067adf658dcc5e902186227ca6298e,0,2.0,10000,histgbr,,,,,,,1210.4586797812278,34.79164669545303,4.077629849166115,-0.0104201680672268,-0.0150443767707235,3.4992889010906216,0.8368190657765477,0.2074237655838391,-1.9635528326034544,-0.1235363565165285,-1.9635528326034544,-0.2205061950646099,0.9622728228569032,0.0694096728084643,0.9622728228569032,-0.0238520580960785,1.0791362524032593,0.1290990765226742,1.0791362524032593,-0.0258862359963934,m_sweep_dml_20260903_sensitivities_dml/task0_seed1000/results.parquet,0,1000,
m_sweep_dml,raw_x,2,medium,10,0.5,1000,10,0.0,0.0,50,dml_learner,true_y,frozen,1000,42,0f067adf658dcc5e902186227ca6298e,0,2.0,10000,histgbr,,,,,,,1857.7733153135807,43.10189456756606,5.051602569512402,0.1961584633853541,0.2149408372143471,2.920421158671379,0.6983887797637309,0.3649292701273162,7.452319145202637,0.4688604958879802,7.452319145202637,0.4230190670267568,2.606332302093506,0.18799727896435,2.606332302093506,0.1066201390455114,2.8908615112304688,0.3458391381289016,2.8908615112304688,0.2294248332616793,m_sweep_dml_20260903_sensitivities_dml/task0_seed1000/results.parquet,0,1000,
m_sweep_dml,encoder_pred,2,medium,10,0.5,1000,10,0.0,0.0,100,dml_learner,h_y,frozen,1000,42,3356a275aedef3e46db673b063473136,20,2.0,10000,histgbr,,,,,,,114.76551317290492,10.712866711245171,1.1917145335705268,0.0064806480648064,-0.0305338069118056,3.639191408455372,0.94948500648313,0.0502211613505838,-0.9104164838790894,-0.0587998443774086,-0.9104164838790894,-0.0738377018459645,-0.5444207191467285,-0.0422141867513178,-0.5444207191467285,-0.0600361569590957,0.669465959072113,0.0873336746920913,0.669465959072113,0.0607669601742751,m_sweep_dml_20260903_sensitivities_dml/task0_seed1000/results.parquet,0,1000,
m_sweep_dml,encoder_pred,2,medium,10,0.5,1000,10,0.0,0.0,100,dml_learner,true_y,frozen,1000,42,3356a275aedef3e46db673b063473136,20,2.0,10000,histgbr,,,,,,,143.7094352771115,11.987887023037526,1.333549606956217,0.0078127812781278,-0.0303721443157136,3.6572262513637543,0.9541903959539892,0.0514480760391732,-0.9104164838790894,-0.0587998443774086,-0.9104164838790894,-0.0738377018459645,-0.2946671545505523,-0.0228483851811744,-0.2946671545505523,-0.0403391981824776,0.669465959072113,0.0873336746920913,0.669465959072113,0.0607669601742751,m_sweep_dml_20260903_sensitivities_dml/task0_seed1000/results.parquet,0,1000,
m_sweep_dml,mi_mine_cond,2,medium,10,0.5,1000,10,0.0,0.0,100,dml_learner,h_y,frozen,1000,42,664c7688e7d3d8d4de5aaf47c8ac1e6a,17,2.0,10000,histgbr,,,,,,,128.43936976206768,11.33310944807592,1.2607112180011175,0.1106510651065106,0.1132459548665711,3.3382774439454077,0.8709749020462554,0.1389224209527536,1.3258241415023804,0.085629219783003,1.3258241415023804,0.0726426505656635,2.9474334716796875,0.2285429312932482,2.9474334716796875,0.2153509357611897,0.2400579899549484,0.0313162246979976,0.2400579899549484,0.0031189037244134,m_sweep_dml_20260903_sensitivities_dml/task0_seed1000/results.parquet,0,1000,
m_sweep_dml,mi_mine_cond,2,medium,10,0.5,1000,10,0.0,0.0,100,dml_learner,true_y,frozen,1000,42,664c7688e7d3d8d4de5aaf47c8ac1e6a,17,2.0,10000,histgbr,,,,,,,138.11751217054172,11.752340710281578,1.3073471000263432,0.0984218421842184,0.1015933008982518,3.39156255632639,0.884877280238554,0.1268473510981059,1.3258241415023804,0.085629219783003,1.3258241415023804,0.0726426505656635,2.743751764297486,0.2127495249608521,2.743751764297486,0.1992874605497538,0.2302177101373672,0.0300325331453174,0.2302177101373672,0.0017978453202747,m_sweep_dml_20260903_sensitivities_dml/task0_seed1000/results.parquet,0,1000,
m_sweep_dml,mi_infonce_cond,2,medium,10,0.5,1000,10,0.0,0.0,100,dml_learner,h_y,frozen,1000,42,d0bf1d14c3cabb4adf4719a05145d0ad,26,2.0,10000,histgbr,,,,,,,112.23823442660428,10.594254783919643,1.1785199740321106,0.1697929792979298,0.1655298007676228,3.615979680418968,0.9434289392771228,0.191804081604791,2.808107852935791,0.1813634832753449,2.808107852935791,0.1697366027818941,-0.0913005843758583,-0.0070794144745034,-0.0913005843758583,-0.0243005764484898,2.038301944732666,0.2659020918886851,2.038301944732666,0.2445333079069383,m_sweep_dml_20260903_sensitivities_dml/task0_seed1000/results.parquet,0,1000,
m_sweep_dml,mi_infonce_cond,2,medium,10,0.5,1000,10,0.0,0.0,100,dml_learner,true_y,frozen,1000,42,d0bf1d14c3cabb4adf4719a05145d0ad,26,2.0,10000,histgbr,,,,,,,126.82478601073286,11.261651122758726,1.252762092232968,0.1231803180318031,0.1124448137162843,3.615979680418968,0.9434289392771228,0.1455272831320366,1.24165678024292,0.0801932156779074,1.24165678024292,0.0671294403149824,-0.0913002043962478,-0.0070793850110211,-0.0913002043962478,-0.0243005464811789,1.9733974933624268,0.2574351277880854,1.9733974933624268,0.2358198797790641,m_sweep_dml_20260903_sensitivities_dml/task0_seed1000/results.parquet,0,1000,
