slice_name,method,phi_dim,arch,z_dim,z_s_fraction,x_dim,s_dim,alpha,delta,n,learner,y_type,finetune,trial_seed,dgp_seed,encoder_key,epochs_run,lambda_loss_s,num_observational,cate_regressor,error,diag_r2_phi_s,diag_r2_phi_s_x,diag_r2_gap,diag_r2_xs_resid_mean,diag_r2_xs_resid_max,mse,pehe,pehe_norm,spearman_rho,pearson_r,abs_regret,norm_regret,auuc,topk_10_value,topk_10_norm,policy_value_10,policy_norm_10,topk_20_value,topk_20_norm,policy_value_20,policy_norm_20,topk_50_value,topk_50_norm,policy_value_50,policy_norm_50,source_file,array_task_id,run_seed,run_timestamp
raw_x_comparison,raw_x,10,medium,10,0.5,1000,10,0.0,0.0,50,x_learner,h_y,frozen,1000,42,dd34b7e5891261e9fb24703963931ff3,0,2.0,10000,histgbr,,,,,,,72.8039374752274,8.532522339568025,1.0000236000627802,,,2.9188265341520307,0.6980074416581149,0.2765636180403606,2.379333972930908,0.14969510627435292,2.379333972930908,0.07630724678677565,-1.3718575239181519,-0.09895341488735865,-1.3718575239181519,-0.20908812686654143,1.4209517240524292,0.16999109699997364,1.4209517240524292,0.022282918311359815,raw_x_comparison_20260902_rawx/task0_seed1000/results.parquet,0,1000,
raw_x_comparison,raw_x,10,medium,10,0.5,1000,10,0.0,0.0,50,dml_learner,h_y,frozen,1000,42,dd34b7e5891261e9fb24703963931ff3,0,2.0,10000,histgbr,,,,,,,1210.458679781228,34.79164669545303,4.077629849166115,-0.01042016806722689,-0.015044376770723497,3.4992889010906216,0.8368190657765477,0.20742376558383918,-1.9635528326034546,-0.12353635651652851,-1.9635528326034546,-0.22050619506460994,0.9622728228569031,0.0694096728084643,0.9622728228569031,-0.02385205809607854,1.0791362524032593,0.12909907652267427,1.0791362524032593,-0.025886235996393423,raw_x_comparison_20260902_rawx/task0_seed1000/results.parquet,0,1000,
raw_x_comparison,surrogate_index,10,medium,10,0.5,1000,10,0.0,0.0,50,x_learner,h_y,frozen,1000,42,7eb6270ab1cc2b95a38ab756d0587a6d,0,2.0,10000,histgbr,,,,,,,85.52988075889859,9.248236629698582,1.0839063199138215,,,4.18165532335639,1.0,0.04255981242021823,-0.951104462146759,-0.05983846116553757,-0.951104462146759,-0.15131068088516472,-1.7169837951660156,-0.123847707852839,-1.7169837951660156,-0.2364772715232189,0.04830298572778702,0.005778576001740098,0.04830298572778702,-0.1711528222292719,raw_x_comparison_20260902_rawx/task0_seed1000/results.parquet,0,1000,
raw_x_comparison,surrogate_index,10,medium,10,0.5,1000,10,0.0,0.0,50,dml_learner,h_y,frozen,1000,42,7eb6270ab1cc2b95a38ab756d0587a6d,0,2.0,10000,histgbr,,,,,,,1696.3176489625268,41.18637698271756,4.8271012186866695,0.19942376950780313,0.19705686134269346,2.827899416685104,0.6762631537061504,0.3652036506781749,3.3716959953308105,0.2121292748676742,3.3716959953308105,0.14412996485894858,3.2492282390594482,0.2343699869685258,3.2492282390594482,0.15764021860388377,2.8908615112304688,0.34583913812890166,2.8908615112304688,0.22942483326167934,raw_x_comparison_20260902_rawx/task0_seed1000/results.parquet,0,1000,
raw_x_comparison,raw_x,10,medium,10,0.5,1000,10,0.0,0.0,100,x_learner,h_y,frozen,1000,42,dd34b7e5891261e9fb24703963931ff3,0,2.0,10000,histgbr,,,,,,,117.20556623199374,10.826151958659814,1.2043165456576792,-0.10269426942694268,-0.14849653670472399,3.937940156981349,1.0274301941893766,-0.07125442848886421,-4.586194038391113,-0.29620234312212945,-4.586194038391113,-0.31461196623436216,-1.6744171380996704,-0.12983370265211458,-1.6744171380996704,-0.14915397562899155,-0.2292708456516266,-0.0299090120702657,-0.2292708456516266,-0.059888532453869096,raw_x_comparison_20260902_rawx/task0_seed1000/results.parquet,0,1000,
raw_x_comparison,raw_x,10,medium,10,0.5,1000,10,0.0,0.0,100,dml_learner,h_y,frozen,1000,42,dd34b7e5891261e9fb24703963931ff3,0,2.0,10000,histgbr,,,,,,,1765.679254727296,42.019986372288315,4.6743630635978555,-0.031731173117311724,-0.08059930831665676,3.634036025926471,0.948139938894076,0.01361379374732641,-0.5676655769348145,-0.03666305276016062,-0.5676655769348145,-0.05138650716290663,-0.16554734110832214,-0.01283648128727327,-0.16554734110832214,-0.030156089698206746,0.4218376576900482,0.05502988205798836,0.4218376576900482,0.027522839609848446,raw_x_comparison_20260902_rawx/task0_seed1000/results.parquet,0,1000,
raw_x_comparison,surrogate_index,10,medium,10,0.5,1000,10,0.0,0.0,100,x_learner,h_y,frozen,1000,42,7eb6270ab1cc2b95a38ab756d0587a6d,0,2.0,10000,histgbr,,,,,,,96.08559348412234,9.802325922153495,1.090424680815213,0.32444044404440436,0.2983452118591193,2.4407215213775633,0.6367976370147307,0.327644607084672,7.595314979553223,0.4905483882412245,7.595314979553223,0.4833127801464204,4.079253196716309,0.3163038256919865,4.079253196716309,0.3046125505159401,2.5284786224365234,0.3298469869682982,2.5284786224365234,0.3103395686635184,raw_x_comparison_20260902_rawx/task0_seed1000/results.parquet,0,1000,
raw_x_comparison,surrogate_index,10,medium,10,0.5,1000,10,0.0,0.0,100,dml_learner,h_y,frozen,1000,42,7eb6270ab1cc2b95a38ab756d0587a6d,0,2.0,10000,histgbr,,,,,,,4814.299128879576,69.3851506367146,7.718502867300421,0.13384938493849383,0.08805585959648585,3.2619079338759183,0.8510496778343694,0.16698346811260478,0.7258819341659546,0.04688155972689855,0.7258819341659546,0.03334466762062215,1.4984794855117798,0.11619156034978972,1.4984794855117798,0.10107834477370292,0.9774037003517151,0.12750499954870478,0.9774037003517151,0.10210762818476035,raw_x_comparison_20260902_rawx/task0_seed1000/results.parquet,0,1000,
raw_x_comparison,raw_x,10,medium,10,0.5,1000,10,0.0,0.0,250,x_learner,h_y,frozen,1000,42,dd34b7e5891261e9fb24703963931ff3,0,2.0,10000,histgbr,,,,,,,96.8029110007763,9.838847036150948,1.0326088871505565,0.1981590745451927,0.18792283608918653,3.0487536627650265,0.7070422297096018,0.3082818455464275,2.13130259513855,0.12056297737206124,2.13130259513855,0.07570948601695686,3.5316500663757324,0.24337890330409945,3.5316500663757324,0.19583796630522374,2.595421075820923,0.3010429440591419,2.595421075820923,0.22380901537739076,raw_x_comparison_20260902_rawx/task0_seed1000/results.parquet,0,1000,
raw_x_comparison,raw_x,10,medium,10,0.5,1000,10,0.0,0.0,250,dml_learner,h_y,frozen,1000,42,dd34b7e5891261e9fb24703963931ff3,0,2.0,10000,histgbr,,,,,,,555.7249455282941,23.57381906964364,2.474124761361909,-0.0054847597561560974,-0.022012636202792514,3.734078715324402,0.865977259179307,0.12937830041284487,0.048070941120386124,0.0027192646411496753,0.048070941120386124,-0.04814455129005065,0.7583814859390259,0.05226283772882061,0.7583814859390259,-0.007286536349941469,0.9676480889320374,0.11223752177213268,0.9676480889320374,0.014140817050423193,raw_x_comparison_20260902_rawx/task0_seed1000/results.parquet,0,1000,
raw_x_comparison,surrogate_index,10,medium,10,0.5,1000,10,0.0,0.0,250,x_learner,h_y,frozen,1000,42,7eb6270ab1cc2b95a38ab756d0587a6d,0,2.0,10000,histgbr,,,,,,,89.19419910257749,9.444268055417396,0.9911969452135397,0.5078799980799693,0.5193478312553098,2.0688912594616413,0.4798004860090284,0.5769076595990625,8.198650360107422,0.463779146190556,8.198650360107422,0.43643053928417613,9.095247268676758,0.626786704210986,9.095247268676758,0.6033365124839379,4.514988899230957,0.5236936554462245,4.514988899230957,0.4710623672529701,raw_x_comparison_20260902_rawx/task0_seed1000/results.parquet,0,1000,
raw_x_comparison,surrogate_index,10,medium,10,0.5,1000,10,0.0,0.0,250,dml_learner,h_y,frozen,1000,42,7eb6270ab1cc2b95a38ab756d0587a6d,0,2.0,10000,histgbr,,,,,,,1246.6919972024677,35.308525842952825,3.705708346074831,0.2975268084289348,0.2818224055394697,2.747978638350964,0.6372889247771827,0.396973944411679,5.53659725189209,0.3131928102188088,5.53659725189209,0.27816392292291076,4.82243537902832,0.3323316330168749,4.82243537902832,0.29037988212134774,3.1614632606506348,0.3666981887399718,3.1614632606506348,0.2967190870066894,raw_x_comparison_20260902_rawx/task0_seed1000/results.parquet,0,1000,
